task_id,capability_number,statement_zh,statement_en,source_id,source_locator_zh,source_locator_en
hsk26-task79-02,2,能根据给定主题或材料以口头或书面形式详细、清楚、流畅地描述和说明家族历史、家教家风、家庭成员个性，分析家境、家教、家世等家庭环境及其对家庭成员的影响，就家庭财产分割、离婚再婚等问题发表自己的看法。如写一篇关于单亲家庭子女抚养问题的短文。,"Can, orally or in writing according to a given topic or material, describe and explain family history, family education and family style, and family members’ personalities in a detailed, clear, and fluent way; can analyze the influence of family circumstances, family education, family background, and similar family environments on family members; can express views on issues such as 写一篇关于单亲家庭子女抚养问题的短文.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1080,reference/HSK_SYLLABUS_EN.md:1082
hsk26-task79-02,3,能将涉及家庭信息的发言、信函、背景情况介绍等口头或书面材料准确、流畅地译成中文。,"Can accurately and fluently translate into Chinese speeches, letters, background introductions, and other oral or written materials involving family information.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1081,reference/HSK_SYLLABUS_EN.md:1083
hsk26-task79-03,1,能听懂、读懂对社区的房屋属性、公共空间、住宅设施、社区文化等方面的介绍或评论。如看懂有关社区制度等方面的文件。,"Can understand spoken and written introductions or comments about a community’s housing attributes, public spaces, residential facilities, community culture, and similar matters, such as 看懂有关社区制度等方面的文件.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1085,reference/HSK_SYLLABUS_EN.md:1087
hsk26-task79-03,2,能根据给定主题或材料以口头或者书面形式详细、清楚、流畅地描述和说明社区的房屋属性、公共空间、住宅设施，以及社区组织、社区制度等社区文化。如分析某一社区的人群构成和文化特征，并发表自己的看法。,"Can, orally or in writing according to a given topic or material, describe and explain in detail and fluently the community’s housing attributes, public spaces, residential facilities, as well as community organizations, community systems, and other aspects of community culture, such as 分析某一社区的人群构成和文化特征，并发表自己的看法.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1086,reference/HSK_SYLLABUS_EN.md:1088
hsk26-task79-03,3,能将有关社区文化的口头或书面材料准确、流畅地译成中文。,Can accurately and fluently translate into Chinese oral or written materials about community culture.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1087,reference/HSK_SYLLABUS_EN.md:1089
hsk26-task79-04,1,能听懂、读懂关于中国饮食烹饪的介绍和评论，深入理解中国的餐饮业态、烹饪食材、饮食观念、餐桌礼仪等，以及其中所蕴含的饮食文化特色。如能看懂关于某经典菜肴的制作方法及文化内涵的介绍和分析。,"Can understand spoken and written introductions and comments about Chinese food and cooking, and can deeply understand China’s dining business forms, cooking ingredients, food concepts, table manners, and the food-culture characteristics they contain, such as 能看懂关于某经典菜肴的制作方法及文化内涵的介绍和分析.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1091,reference/HSK_SYLLABUS_EN.md:1093
hsk26-task79-04,2,能根据给定主题或材料以口头或书面形式详细、清楚、流畅地说明中国的餐饮业态、烹饪食材、饮食观念、餐桌礼仪等，以及其中所蕴含的中国文化特色。如对某连锁火锅餐厅的特色进行分析，并讨论中外顾客对此餐饮模式可能存在的接受度差异及其原因。,"Can, orally or in writing according to a given topic or material, explain in detail, clearly, and fluently China’s dining business forms, cooking ingredients, food concepts, table manners, and the Chinese cultural characteristics they contain, such as 对某连锁火锅餐厅的特色进行分析，并讨论中外顾客对此餐饮模式可能存在的接受度差异及其原因.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1092,reference/HSK_SYLLABUS_EN.md:1094
hsk26-task79-04,3,能将有关饮食烹饪的口头或书面材料准确、流畅地译成中文。,Can accurately and fluently translate into Chinese oral or written materials about food and cooking.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1093,reference/HSK_SYLLABUS_EN.md:1095
hsk26-task79-05,1,能听懂、读懂关于某地自然景观和人文特色、相关历史文化知识、旅游项目计划及个人体验等的介绍、描述和评论。如读懂一篇介绍徒步探险露营的旅游帖子。,"Can understand spoken and written introductions, descriptions, and comments about a place’s natural landscape and cultural characteristics, related historical and cultural knowledge, travel-project plans, and personal experiences, such as 读懂一篇介绍徒步探险露营的旅游帖子.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1097,reference/HSK_SYLLABUS_EN.md:1099
hsk26-task79-05,2,能根据给定主题或材料以口头或书面形式详细、清楚、流畅地描述某地自然景观和人文特色，说明相关历史文化知识，陈述旅游中的个人体验，对旅游模式、活动安排、环境条件和服务质量等进行分析和评价。如结合自身体验对民宿的特色以及优势和劣势等进行分析和评价。,"Can, orally or in writing according to a given topic or material, describe a place’s natural landscape and cultural characteristics in detail, clearly, and fluently; explain related historical and cultural knowledge; state personal experiences during travel; and analyze and evaluate travel models, activity arrangements, environmental conditions, service quality, and similar matters, such as 结合自身体验对民宿的特色以及优势和劣势等进行分析和评价.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1098,reference/HSK_SYLLABUS_EN.md:1100
hsk26-task79-05,3,能将介绍某地自然景观和人文特色的口头或书面材料准确、流畅地译成中文。,Can accurately and fluently translate into Chinese oral or written materials introducing a place’s natural landscape and cultural characteristics.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1099,reference/HSK_SYLLABUS_EN.md:1101
hsk26-task79-06,1,能听懂关于疾病预防、疾病表现与成因、疾病治疗，以及医学伦理等方面的分析和评论，能准确理解医生对生理或心理性疾病的诊断意见和诊疗方案，能读懂与健康相关的科普性文章、药品说明书的基本内容等。如看懂一篇关于抑郁症症状及诊疗办法的文章。,"Can understand analysis and comments about disease prevention, disease manifestations and causes, disease treatment, medical ethics, and similar matters; can accurately understand doctors’ diagnostic opinions and treatment plans for physical or psychological illnesses; can understand basic content in health-related popular science articles and drug instructions, such as 看懂一篇关于抑郁症症状及诊疗办法的文章.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1103,reference/HSK_SYLLABUS_EN.md:1105
hsk26-task79-06,2,能根据给定主题或材料以口头或书面形式详细、清楚、流畅地叙述生理或心理性疾病表现，分析和评论疾病预防、疾病成因、疾病治疗等问题，发表对医学伦理等问题的看法。如分析不同生活方式和心态等因素对健康的影响。,"Can, orally or in writing according to a given topic or material, narrate physical or psychological illness manifestations in detail, clearly, and fluently; analyze and comment on disease prevention, disease causes, disease treatment, and similar issues; and express views on medical ethics and similar issues, such as 分析不同生活方式和心态等因素对健康的影响.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1104,reference/HSK_SYLLABUS_EN.md:1106
hsk26-task79-06,3,能担任医生和病人之间的翻译，将病人的病情陈述、医生的诊断说明、治疗方案、药品服用说明等准确、流畅地译成中文。能将有关医疗和健康方面的科普性资料准确、流畅地译成中文。,"Can serve as an interpreter between a doctor and a patient, accurately and fluently translating into Chinese the patient’s condition statement, the doctor’s diagnostic explanation, the treatment plan, drug-taking instructions, and similar content. Can accurately and fluently translate into Chinese popular science materials about medical and health matters.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1105,reference/HSK_SYLLABUS_EN.md:1107
hsk26-task79-07,1,能听懂、读懂体育领域的详细报道和评论、关于体育运动、赛事规则等的介绍说明和评论以及关于体育精神和体育文化的分析。如看懂一段当地民间摔跤比赛的习俗和赛事规则介绍。,"Can understand detailed reports and comments in the field of sports, introductions and comments about sports and competition rules, and analysis of sportsmanship and sports culture, such as 看懂一段当地民间摔跤比赛的习俗和赛事规则介绍.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1109,reference/HSK_SYLLABUS_EN.md:1111
hsk26-task79-07,2,能根据给定主题或材料以口头或书面形式详细、清楚、流畅地描述、说明某个体育运动的过程和特点，对运动员表现、赛事结果、体育文化等发表观点。如能简单介绍世界冲浪运动的发展历史并说明冲浪运动的技术要领。,"Can, orally or in writing according to a given topic or material, describe and explain the process and characteristics of a sport in detail, clearly, and fluently, and express views on athletes’ performance, competition results, sports culture, and similar matters, such as 能简单介绍世界冲浪运动的发展历史并说明冲浪运动的技术要领.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1110,reference/HSK_SYLLABUS_EN.md:1112
hsk26-task79-07,3,能将体育领域专业性不强的口头或书面材料准确、流畅地译成中文。,Can accurately and fluently translate into Chinese oral or written materials in the sports field that are not highly specialized.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1111,reference/HSK_SYLLABUS_EN.md:1113
hsk26-task79-08,1,能听懂、读懂有关中国古今各地区各重要领域相关情况的详细介绍，对某一人物、事物或现象的具体描述，对社会文化现象的分析和评论。如阅读一篇介绍中国某少数民族建筑特色和生活习俗的短文。,"Can understand detailed spoken and written introductions to relevant situations in important areas and regions of China, ancient and modern; specific descriptions of a person, thing, or phenomenon; and analysis and comments on social and cultural phenomena, such as 阅读一篇介绍中国某少数民族建筑特色和生活习俗的短文.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1115,reference/HSK_SYLLABUS_EN.md:1117
hsk26-task79-08,2,能根据给定主题或材料以口头或书面形式对中国古今重要思想、人物、事物、事件、现象等进行有深度的分析，能就中国社会经济和文化各领域的历史、现状及未来发展发表自己的观点。如结合当代世界性问题分析《论语》中有关观点的现代意义。,"Can, orally or in writing according to a given topic or material, conduct in-depth analysis of important Chinese ancient and modern ideas, people, things, events, phenomena, and similar matters; can express one’s views on the history, current situation, and future development of Chinese society, economy, culture, and other fields, such as 结合当代世界性问题分析《论语》中有关观点的现代意义.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:1116,reference/HSK_SYLLABUS_EN.md:1118
